U10,Seed,Group,MssAlong,MssCross,MssTotal,Gamma,PrimaryMss,ShortWaveMss
5,20,Linear Elfouhaily,0.0196646645886445,0.0133858868254691,0.0330505514141136,0.825050064897361,0.00900068639764241,0.0240498650164712
5,20,MSS-Constrained Modified Lie,0.0169257043574188,0.0132165191142295,0.0301422234716483,0.88365994359302,0.00815761294193299,0.0219846105297153
6,1,Linear Elfouhaily,0.0211620131622214,0.0145507857284946,0.035712798890716,0.829210385174265,0.00881577294237795,0.026897025948338
6,1,MSS-Constrained Modified Lie,0.01938565764918,0.0148060664681969,0.0341917241173769,0.873935896075551,0.00842877460516051,0.0257629495122164
6,2,Linear Elfouhaily,0.021849373647334,0.0145338568370913,0.0363832304844253,0.81558821768192,0.00885228450478352,0.0275309459796418
6,2,MSS-Constrained Modified Lie,0.0194778507112147,0.014802136853136,0.0342799875643507,0.871749468294561,0.00830219535255085,0.0259777922117998
6,3,Linear Elfouhaily,0.0204727107680544,0.0141949371197337,0.0346676478877881,0.832681778375153,0.00891183934209408,0.025755808545694
6,3,MSS-Constrained Modified Lie,0.0192903016855532,0.014750419548267,0.0340407212338203,0.874445358182928,0.00873569008616211,0.0253050311476581
6,4,Linear Elfouhaily,0.0212366459809719,0.0142364750031761,0.035473120984148,0.818763118154291,0.00897026221504479,0.0265028587691032
6,4,MSS-Constrained Modified Lie,0.019397143886847,0.01475686796891,0.0341540118557571,0.872224340681294,0.00860281921400955,0.0255511926417475
6,5,Linear Elfouhaily,0.0211073999789704,0.0148024218740666,0.035909821853037,0.837430971566718,0.00878743577025071,0.0271223860827863
6,5,MSS-Constrained Modified Lie,0.0193772887988905,0.0148432151467441,0.0342205039456347,0.87522050756659,0.00836667831623769,0.025853825629397
6,6,Linear Elfouhaily,0.020941252843892,0.0144630631898919,0.035404316033784,0.831053172230023,0.00867894819523726,0.0267253678385467
6,6,MSS-Constrained Modified Lie,0.0193562574736275,0.0147918696276523,0.0341481271012798,0.874179947217004,0.00836200557051428,0.0257861215307655
6,7,Linear Elfouhaily,0.0207574804996018,0.014359054558933,0.0351165350585347,0.831717048127725,0.00895302640956299,0.0261635086489717
6,7,MSS-Constrained Modified Lie,0.0193305369644502,0.0147764355884201,0.0341069725528703,0.874304841825775,0.00868055489179528,0.025426417661075
6,8,Linear Elfouhaily,0.0215393957418202,0.0143244787221962,0.0358638744640164,0.815497540419371,0.0090053844131135,0.0268584900509029
6,8,MSS-Constrained Modified Lie,0.0194371743185093,0.014770453087175,0.0342076274056843,0.871726691732119,0.00854986247019263,0.0256577649354917
6,9,Linear Elfouhaily,0.0214488737978386,0.014228444822434,0.0356773186202726,0.814472583966099,0.00900367629866483,0.0266736423216078
6,9,MSS-Constrained Modified Lie,0.0194213678865593,0.0147554056047057,0.034176773491265,0.87163702276439,0.0085691257349125,0.0256076477563525
6,10,Linear Elfouhaily,0.0207466245292611,0.0144191310970341,0.0351657556262952,0.833673163722024,0.00900323543169482,0.0261625201946004
6,10,MSS-Constrained Modified Lie,0.0193289160599902,0.0147845136568571,0.0341134297168473,0.874580462655993,0.00871971978798235,0.025393709928865
6,11,Linear Elfouhaily,0.0210792402958735,0.0146776831808186,0.0357569234766921,0.834451841181753,0.00887538328520306,0.026881540191489
6,11,MSS-Constrained Modified Lie,0.0193764197469982,0.0148250257796864,0.0342014455266847,0.874703696100358,0.00849070417335747,0.0257107413533272
6,12,Linear Elfouhaily,0.020992094906538,0.0143100447130813,0.0353021396196194,0.825643573363938,0.00874515809406632,0.026556981525553
6,12,MSS-Constrained Modified Lie,0.019361203997619,0.0147675392592209,0.03412874325684,0.873349119237787,0.00842364304250729,0.0257051002143327
6,13,Linear Elfouhaily,0.0208952077540817,0.0147405280922521,0.0356357358463339,0.839910817292472,0.00869804805981858,0.0269376877865153
6,13,MSS-Constrained Modified Lie,0.0193488545884129,0.0148334841742748,0.0341823387626877,0.875576215894574,0.00833783796095975,0.0258445008017279
6,14,Linear Elfouhaily,0.0213983589542259,0.0146068749283252,0.0360052338825511,0.826206145594953,0.00862482085912703,0.0273804130234241
6,14,MSS-Constrained Modified Lie,0.0194156190576084,0.0148138314239725,0.0342294504815809,0.873490282640452,0.00816836143755748,0.0260610890440234
6,15,Linear Elfouhaily,0.0211144283730714,0.0142097468590111,0.0353241752320826,0.820358167759666,0.00867807525270547,0.0266460999793771
6,15,MSS-Constrained Modified Lie,0.0193770884324409,0.0147524672253345,0.0341295556577754,0.872545470925199,0.00834857818430835,0.0257809774734671
6,16,Linear Elfouhaily,0.0213555667810294,0.0142739535346346,0.0356295203156639,0.817554264538082,0.00888656865350829,0.0267429516621556
6,16,MSS-Constrained Modified Lie,0.0194117234053543,0.0147633842733605,0.0341751076787147,0.872089213237307,0.00849862968346428,0.0256764779952505
6,17,Linear Elfouhaily,0.0216892671057082,0.0146930749109743,0.0363823420166825,0.823064571054386,0.00870619478352566,0.0276761472331568
6,17,MSS-Constrained Modified Lie,0.0194555663437312,0.0148267944401982,0.0342823607839294,0.87297477454155,0.0081735286948863,0.0261088320890431
6,18,Linear Elfouhaily,0.0207751524690275,0.0142416873347608,0.0350168398037883,0.827958584885741,0.00879885325724241,0.0262179865465459
6,18,MSS-Constrained Modified Lie,0.0193323714692965,0.0147579309335264,0.0340903024028229,0.87371576299827,0.00854713790642139,0.0255431644964015
6,19,Linear Elfouhaily,0.0208924131442099,0.0146700035403579,0.0355624166845678,0.837955212139378,0.00890406275868666,0.0266583539258812
6,19,MSS-Constrained Modified Lie,0.019346257963135,0.0148218952702646,0.0341681532333997,0.875292854213645,0.00852881471973024,0.0256393385136694
6,20,Linear Elfouhaily,0.0215589800654446,0.0148590570134866,0.0364180370789312,0.83019768699778,0.00903645266928944,0.0273815844096418
6,20,MSS-Constrained Modified Lie,0.0194390797581622,0.0148518759466819,0.0342909557048441,0.874083265545735,0.00848597071188653,0.0258049849929576
7,1,Linear Elfouhaily,0.024194690247207,0.0168982201540357,0.0410929104012428,0.835719332549886,0.00889158714341163,0.0322013232578311
7,1,MSS-Constrained Modified Lie,0.0222445480213661,0.0165673458436672,0.0388118938650333,0.863007711005017,0.00842267492821262,0.0303892189368207
7,2,Linear Elfouhaily,0.025025162748663,0.0167341340842168,0.0417592968328798,0.817736093063981,0.00892772666854378,0.032831570164336
7,2,MSS-Constrained Modified Lie,0.0223564907898918,0.0165418239606619,0.0388983147505537,0.860181068050925,0.00830559825215262,0.0305927164984011
7,3,Linear Elfouhaily,0.0233843451922095,0.0163853421742429,0.0397696873664524,0.837076502242747,0.00898757699091504,0.0307821103755373
7,3,MSS-Constrained Modified Lie,0.0221319662129796,0.0164902121858718,0.0386221783988515,0.863183485282968,0.00874977910731158,0.0298723992915399
7,4,Linear Elfouhaily,0.0243217947220235,0.0165573875833704,0.040879182305394,0.825083872389081,0.00904691514128407,0.0318322671641099
7,4,MSS-Constrained Modified Lie,0.0222633644944591,0.0165160302755941,0.0387793947700532,0.861305929112013,0.00858648094865255,0.0301929138214007
7,5,Linear Elfouhaily,0.0240946236917886,0.017206150504018,0.0413007741958065,0.845048790995187,0.00886251407648613,0.0324382601193204
7,5,MSS-Constrained Modified Lie,0.0222298995627708,0.0166113269265972,0.038841226489368,0.86443712957532,0.00836575092689111,0.0304754755624769
7,6,Linear Elfouhaily,0.0239561279733724,0.0166747963145809,0.0406309242879533,0.834299448716504,0.00875318464151017,0.0318777396464431
7,6,MSS-Constrained Modified Lie,0.0222125830147509,0.0165335752919595,0.0387461583067104,0.862747792564383,0.00837048968927331,0.0303756686174371
7,7,Linear Elfouhaily,0.0238175887471801,0.0165659276216302,0.0403835163688103,0.833986429094214,0.00902974556639324,0.0313537708024171
7,7,MSS-Constrained Modified Lie,0.0221931768527184,0.0165178831617277,0.0387110600144462,0.862715216053542,0.00867484249757085,0.0300362175168753
7,8,Linear Elfouhaily,0.0247582835200426,0.0164994221731138,0.0412577056931564,0.816345685031928,0.00908209053804667,0.0321756151551098
7,8,MSS-Constrained Modified Lie,0.0223215809287384,0.0165073076901653,0.0388288886189037,0.859954845808901,0.00853649757150865,0.030292391047395
7,9,Linear Elfouhaily,0.0248433396128568,0.0166700077188838,0.0415133473317406,0.819149013024926,0.00908023840235082,0.0324331089293898
7,9,MSS-Constrained Modified Lie,0.0223293625267593,0.0165325846276125,0.0388619471543718,0.860463028754552,0.00847603528243774,0.030385911871934
7,10,Linear Elfouhaily,0.0235533365914082,0.0167327807669316,0.0402861173583398,0.842864652867712,0.00908001467159782,0.0312061026867419
7,10,MSS-Constrained Modified Lie,0.0221560751720764,0.0165415602934976,0.038697635465574,0.864055862445254,0.00875148507418315,0.0299461503913909
7,11,Linear Elfouhaily,0.0241544652936051,0.0169638505881244,0.0411183158817295,0.838037601776012,0.00895139851600284,0.0321669173657266
7,11,MSS-Constrained Modified Lie,0.0222412706588359,0.0165766822664091,0.038817952925245,0.863314447841336,0.00848697335966636,0.0303309795655787
7,12,Linear Elfouhaily,0.0240015116592807,0.0167036529990203,0.040705164658301,0.834231207267102,0.0088199500201161,0.0318852146381849
7,12,MSS-Constrained Modified Lie,0.0222168589991309,0.0165371219075897,0.0387539809067206,0.862757283975643,0.008405628423206,0.0303483524835146
7,13,Linear Elfouhaily,0.0238289353280136,0.0170739339063183,0.0409028692343319,0.84647566773817,0.0087726930376144,0.0321301761967175
7,13,MSS-Constrained Modified Lie,0.0221939131049641,0.0165917341288379,0.0387856472338021,0.864627310541483,0.00835251249448993,0.0304331347393122
7,14,Linear Elfouhaily,0.0245588238054124,0.016999939238822,0.0415587630442343,0.831993441665917,0.00869868589220642,0.0328600771520279
7,14,MSS-Constrained Modified Lie,0.0222920757523177,0.0165815016020268,0.0388735773543445,0.862455455157555,0.00814014453060609,0.0307334328237384
7,15,Linear Elfouhaily,0.0241959543286925,0.0162440563562897,0.0404400106849822,0.819362088972211,0.00875256983959787,0.0316874408453843
7,15,MSS-Constrained Modified Lie,0.0222426777364458,0.0164685745544213,0.0387112522908672,0.860467497442458,0.00836647858957056,0.0303447737012966
7,16,Linear Elfouhaily,0.0246868623692793,0.0165581771115831,0.0412450394808624,0.81898003347602,0.00896222460486425,0.0322828148759982
7,16,MSS-Constrained Modified Lie,0.0223113411252771,0.0165168325861519,0.038828173711429,0.860400284356136,0.00843906449988305,0.0303891092115459
7,17,Linear Elfouhaily,0.0249477030320968,0.0169889139610854,0.0419366169931823,0.82521578286415,0.00878090630516108,0.0331557106880212
7,17,MSS-Constrained Modified Lie,0.0223451718205444,0.0165797854049438,0.0389249572254882,0.861385592147885,0.00814835146914468,0.0307766057563435
7,18,Linear Elfouhaily,0.0237053761029963,0.01656497676157,0.0402703528645663,0.835934001440577,0.00887394424809231,0.031396408616474
7,18,MSS-Constrained Modified Lie,0.0221768184088298,0.0165174023089408,0.0386942207177706,0.863020780780088,0.00854745198032689,0.0301467687374437
7,19,Linear Elfouhaily,0.0238644376046772,0.0169792149139467,0.0408436525186239,0.8434963364319,0.00898025526271444,0.0318633972559095
7,19,MSS-Constrained Modified Lie,0.0221966357328055,0.0165769949105065,0.0387736306433119,0.864190175209267,0.00853654162023934,0.0302370890230726
7,20,Linear Elfouhaily,0.0245808312506232,0.0171215796071909,0.0417024108578141,0.834590875011528,0.00911320209414471,0.0325892087636694
7,20,MSS-Constrained Modified Lie,0.0222968006154336,0.0165992305317161,0.0388960311471498,0.862824966211732,0.00851213435322165,0.0303838967939281
8,1,Linear Elfouhaily,0.0285908414116246,0.0202728622056,0.0488637036172246,0.842061993615347,0.0089996318341335,0.0398640717830911
8,1,MSS-Constrained Modified Lie,0.0257704998210794,0.0187200313955393,0.0444905312166186,0.852298777431436,0.00825626938181475,0.0362342618348039
8,2,Linear Elfouhaily,0.0295725566126916,0.0198872851707546,0.0494598417834462,0.820055630286394,0.0090366271385596,0.0404232146448866
8,2,MSS-Constrained Modified Lie,0.0259003150596419,0.01866497788561,0.0445652929452519,0.848909153288377,0.00816016514246849,0.0364051278027834
8,3,Linear Elfouhaily,0.0276079535246559,0.0195400099332571,0.0471479634579131,0.841289139487502,0.00909706134610129,0.0380509021118118
8,3,MSS-Constrained Modified Lie,0.0256363629763256,0.0186162564593646,0.0442526194356902,0.852153771803463,0.00859625766391423,0.035656361771776
8,4,Linear Elfouhaily,0.0287566663561454,0.0198458447400787,0.0486025110962241,0.830740771290716,0.00915734648272878,0.0394451646134953
8,4,MSS-Constrained Modified Lie,0.02579410620815,0.0186596188073993,0.0444537250155493,0.85053294768509,0.00841788978934512,0.0360358352262042
8,5,Linear Elfouhaily,0.0283215075913297,0.0206169472254205,0.0489384548167501,0.853206186417323,0.00897069159250261,0.0399677632242475
8,5,MSS-Constrained Modified Lie,0.0257331471255799,0.0187664348039876,0.0444995819295675,0.853973581695392,0.00822901078494265,0.0362705711446249
8,6,Linear Elfouhaily,0.0282756604926009,0.0197960719268184,0.0480717324194194,0.836725745872485,0.00885998050844204,0.0392117519109773
8,6,MSS-Constrained Modified Lie,0.0257287698712433,0.0186526497424066,0.0443814196136499,0.851453149660192,0.00823468877925364,0.0361467308343962
8,7,Linear Elfouhaily,0.0282498759788176,0.0197124241507659,0.0479623001295835,0.835337051178179,0.0091392229557811,0.0388230771738024
8,7,MSS-Constrained Modified Lie,0.025725012975132,0.0186413416751709,0.0443663546503029,0.851257168358494,0.00850493832993465,0.0358614163203683
8,8,Linear Elfouhaily,0.0292751632241103,0.0196014660392269,0.0488766292633372,0.818266204597877,0.00919240782534841,0.0396842214379888
8,8,MSS-Constrained Modified Lie,0.0258620714692826,0.0186249670521041,0.0444870385213867,0.848625549321094,0.00838555730949746,0.0361014812118892
8,9,Linear Elfouhaily,0.0296743975100296,0.0201039245294717,0.0497783220395013,0.823094060076544,0.0091909410563453,0.040587380983156
8,9,MSS-Constrained Modified Lie,0.0259109548878241,0.0186955823606111,0.0446065372484352,0.84943038053884,0.00824340005141887,0.0363631371970163
8,10,Linear Elfouhaily,0.0276140887495218,0.0200148841618597,0.0476289729113815,0.851355963162122,0.00919087669549065,0.0384380962158908
8,10,MSS-Constrained Modified Lie,0.0256375056795646,0.018682823702183,0.0443203293817476,0.853656935405946,0.00862673381481877,0.0356935955669288
8,11,Linear Elfouhaily,0.0285860131545097,0.0202003276820032,0.0487863408365129,0.840625214729626,0.0090605269844434,0.0397258138520695
8,11,MSS-Constrained Modified Lie,0.0257719798517419,0.0187096953322206,0.0444816751839625,0.852038984699243,0.00832964092848123,0.0361520342554812
8,12,Linear Elfouhaily,0.0282618494575586,0.0200955541463513,0.04835740360391,0.843237096037362,0.00892739696907024,0.0394300066348397
8,12,MSS-Constrained Modified Lie,0.0257248017111266,0.0186939389288096,0.0444187406399362,0.852460750034053,0.00825028594104575,0.0361684546988904
8,13,Linear Elfouhaily,0.0280350770995713,0.0203697050348195,0.0484047821343908,0.852396175966055,0.0088798324709608,0.03952494966343
8,13,MSS-Constrained Modified Lie,0.0256948667588964,0.0187321436288148,0.0444270103877113,0.853828318125325,0.00822311705184379,0.0362038933358675
8,14,Linear Elfouhaily,0.0290685534300994,0.0203689056621117,0.0494374590922111,0.837089970213806,0.00880512237333816,0.040632336718873
8,14,MSS-Constrained Modified Lie,0.0258321820659331,0.0187325719575131,0.0445647540234462,0.851565696107707,0.0079748410869711,0.0365899129364751
8,15,Linear Elfouhaily,0.0286217064314723,0.0191678214070153,0.0477895278384876,0.818349112340889,0.00885901735440013,0.0389305104840875
8,15,MSS-Constrained Modified Lie,0.0257725839595421,0.0185624410011887,0.0443350249607308,0.848669435673299,0.00823054662857392,0.0361044783321569
8,16,Linear Elfouhaily,0.0295685683340329,0.019793057717216,0.0493616260512489,0.818165753450854,0.00907142864103191,0.0402901974102169
8,16,MSS-Constrained Modified Lie,0.0259000956413869,0.0186528353832663,0.0445529310246532,0.848636574098898,0.00821352987842776,0.0363394011462254
8,17,Linear Elfouhaily,0.0296831860577663,0.0202420236275634,0.0499252096853297,0.825793968619558,0.00888797559565752,0.0410372340896721
8,17,MSS-Constrained Modified Lie,0.0259138971635454,0.0187149478734464,0.0446288450369918,0.849821952252966,0.00796951791289878,0.036659327124093
8,18,Linear Elfouhaily,0.027949937442767,0.0198860629703878,0.0478360004131548,0.843497859916258,0.00898212841733128,0.0388538719958235
8,18,MSS-Constrained Modified Lie,0.025683354783127,0.0186655173210147,0.0443488721041417,0.852499513849326,0.0083892777799568,0.0359595943241849
8,19,Linear Elfouhaily,0.0281831684834694,0.0202505527468531,0.0484337212303226,0.847663596556906,0.00908966968437386,0.0393440515459487
8,19,MSS-Constrained Modified Lie,0.0257128747534957,0.0187148019371957,0.0444276766906914,0.853134098533339,0.00838482877105585,0.0360428479196356
8,20,Linear Elfouhaily,0.0289845353735821,0.0203482459508858,0.0493327813244679,0.837877093831618,0.00922377019344577,0.0401090111310221
8,20,MSS-Constrained Modified Lie,0.0258227737807758,0.0187297381856716,0.0445525119664474,0.851656387447578,0.00837607160920391,0.0361764403572435
9,1,Linear Elfouhaily,0.0325945334506514,0.0232734344243803,0.0558679678750317,0.845002227060876,0.00906854698913374,0.0467994208858979
9,1,MSS-Constrained Modified Lie,0.0291558758592174,0.020871730374991,0.0500276062342084,0.846089258884274,0.00820349175830759,0.0418241144759008
9,2,Linear Elfouhaily,0.0336565954269729,0.022670225880473,0.0563268213074459,0.82071587221482,0.00910513706961372,0.0472216842378321
9,2,MSS-Constrained Modified Lie,0.0292955030219124,0.0207885057018157,0.0500840087237282,0.842386031453356,0.00812956567401218,0.041954443049716
9,3,Linear Elfouhaily,0.031448345111737,0.0223413196734443,0.0537896647851812,0.842860134289919,0.00916583259058338,0.0446238321945979
9,3,MSS-Constrained Modified Lie,0.029000560978888,0.0207435105904964,0.0497440715693843,0.845742060085325,0.00855462117849027,0.041189450390894
9,4,Linear Elfouhaily,0.0327685847964083,0.022739468112303,0.0555080529087113,0.833031278025921,0.00922696737942729,0.046281085529284
9,4,MSS-Constrained Modified Lie,0.0291805100140596,0.0207984864803314,0.049978996494391,0.844246807464443,0.00837144444614045,0.0416075520482505
9,5,Linear Elfouhaily,0.0320320984508849,0.0235933634829728,0.0556254619338577,0.858227119694889,0.00903888081729479,0.0465865811165629
9,5,MSS-Constrained Modified Lie,0.0290791758581012,0.0209136291631935,0.0499928050212947,0.848054288209253,0.00822132256498184,0.0417714824563128
9,6,Linear Elfouhaily,0.0321537045284478,0.0224969919677363,0.0546506964961841,0.836462967553093,0.00892741344526551,0.0457232830509186
9,6,MSS-Constrained Modified Lie,0.0290974997662346,0.0207651464919511,0.0498626462581857,0.844772296113147,0.00821577082254579,0.0416468754356399
9,7,Linear Elfouhaily,0.0322713899898445,0.0224693796449665,0.0547407696348109,0.834423843060935,0.00920895400774803,0.0455318156270629
9,7,MSS-Constrained Modified Lie,0.0291132495496583,0.0207618291194485,0.0498750786691068,0.844476297843406,0.00845722678000925,0.0414178518890975
9,8,Linear Elfouhaily,0.0332409015232544,0.0223324895997066,0.055573391122961,0.819657039943943,0.00926208585354566,0.0463113052694153
9,8,MSS-Constrained Modified Lie,0.0292419849667276,0.020742228635437,0.0499842136021646,0.842217543858895,0.0083673541623701,0.0416168594397945
9,9,Linear Elfouhaily,0.0339961642851133,0.0230998090187933,0.0570959733039066,0.824307469068254,0.00926045992048937,0.0478355133834172
9,9,MSS-Constrained Modified Lie,0.0293368110990835,0.0208473375776108,0.0501841486766944,0.842983059644315,0.00816311751730315,0.0420210311593912
9,10,Linear Elfouhaily,0.0313195401672444,0.0229158165840954,0.0542353567513398,0.855381750151519,0.00926060008497443,0.0449747566663654
9,10,MSS-Constrained Modified Lie,0.0289830521613109,0.0208220473085012,0.0498050994698121,0.847597476845722,0.00860430910453214,0.04120079036528
9,11,Linear Elfouhaily,0.0326011503952661,0.0230609253636785,0.0556620757589445,0.841050169091605,0.00912958676177931,0.0465324889971652
9,11,MSS-Constrained Modified Lie,0.0291590138513677,0.0208427943713319,0.0500018082226996,0.84545706155738,0.00828774045413607,0.0417140677685635
9,12,Linear Elfouhaily,0.0319974292064729,0.0230688109410938,0.0550662401475666,0.849092610819161,0.00899534125897002,0.0460708988885966
9,12,MSS-Constrained Modified Lie,0.0290742893150763,0.0208427115508034,0.0499170008658797,0.846686344086791,0.00823150212080039,0.0416854987450793
9,13,Linear Elfouhaily,0.0318037098004471,0.0232415949680389,0.055045304768486,0.85485818292658,0.00894764842811639,0.0460976563403696
9,13,MSS-Constrained Modified Lie,0.0290488987129796,0.0208662127717512,0.0499151114847308,0.847533707430532,0.00820862944204367,0.0417064820426872
9,14,Linear Elfouhaily,0.0331244715729647,0.023318105902851,0.0564425774758157,0.839019695564849,0.00887220998434122,0.0475703674914744
9,14,MSS-Constrained Modified Lie,0.0292241041330906,0.0208770250050341,0.0501011291381248,0.845208201007831,0.00793172297414209,0.0421694061639827
9,15,Linear Elfouhaily,0.0326039884855153,0.0217547915891177,0.054358780074633,0.816849594911242,0.00892671935621981,0.0454320607184132
9,15,MSS-Constrained Modified Lie,0.0291550939708864,0.020660726255086,0.0498158202259724,0.841812885220822,0.00820498197965707,0.0416108382463154
9,16,Linear Elfouhaily,0.0340624276503027,0.0226259312863389,0.0566883589366415,0.815014683846752,0.00914013313517732,0.0475482258014642
9,16,MSS-Constrained Modified Lie,0.0293483849552291,0.0207835406514368,0.0501319256066659,0.841526243276409,0.00811916997880284,0.0420127556278631
9,17,Linear Elfouhaily,0.0340010772538627,0.0230980143623994,0.0570990916162621,0.824215893860751,0.00895586012731374,0.0481432314889483
9,17,MSS-Constrained Modified Lie,0.0293392241330035,0.020847276977736,0.0501865011107394,0.842947167778874,0.00790812459939327,0.0422783765113462
9,18,Linear Elfouhaily,0.0318506312173975,0.0228257153345897,0.0546763465519872,0.84655109649521,0.00905033013067385,0.0456260164213134
9,18,MSS-Constrained Modified Lie,0.0290554522301966,0.0208105136089311,0.0498659658391278,0.84630631153973,0.00833823663073629,0.0415277292083915
9,19,Linear Elfouhaily,0.0321355985428838,0.0231238561016851,0.0552594546445689,0.848275516761932,0.00915888892523925,0.0461005657193297
9,19,MSS-Constrained Modified Lie,0.0290918252477649,0.0208494678074034,0.0499412930551683,0.846568299442105,0.0083423151519161,0.0415989779032522
9,20,Linear Elfouhaily,0.0329865843002309,0.023182326780103,0.056168911080334,0.838320020468678,0.00929347804786364,0.0468754330324703
9,20,MSS-Constrained Modified Lie,0.0292076167828427,0.0208587712865568,0.0500663880693995,0.845077035507555,0.00834722779547292,0.0417191602739266
10,1,Linear Elfouhaily,0.036252372277669,0.0259411710153077,0.0621935432929767,0.845914701505446,0.00911139349741334,0.0530821497955634
10,1,MSS-Constrained Modified Lie,0.0324948268517524,0.0230638254519009,0.0555586523036533,0.842477978582895,0.00823415711868906,0.0473244951849643
10,2,Linear Elfouhaily,0.0373581019173061,0.0251502330512586,0.0625083349685647,0.820500038153132,0.0091480929347801,0.0533602420337846
10,2,MSS-Constrained Modified Lie,0.0326406752576185,0.0229557932307267,0.0555964684883452,0.838622644004809,0.00817884495937317,0.047417623528972
10,3,Linear Elfouhaily,0.0349836911991355,0.0248431293592068,0.0598268205583423,0.842694840596749,0.0092089930969232,0.0506178274614191
10,3,MSS-Constrained Modified Lie,0.0323224875938481,0.0229140492669411,0.0552365368607893,0.841973712625841,0.00859110995037863,0.0466454269104106
10,4,Linear Elfouhaily,0.036431948991524,0.0252961274932759,0.0617280764847999,0.833270137762822,0.00927056251572732,0.0524575139690726
10,4,MSS-Constrained Modified Lie,0.0325202729830146,0.0229761809419854,0.055496453925,0.840546666446431,0.00840937938942481,0.0470870745355752
10,5,Linear Elfouhaily,0.0353622610749904,0.0261875219740583,0.0615497830490487,0.860552140692042,0.00908158377491163,0.052468199274137
10,5,MSS-Constrained Modified Lie,0.0323732847990272,0.0230956720843328,0.05546895688336,0.844640532417272,0.00829754383993392,0.0471714130434261
10,6,Linear Elfouhaily,0.0357060908825546,0.0248878343467342,0.0605939252292888,0.834876815148379,0.00896959866887294,0.0516243265604158
10,6,MSS-Constrained Modified Lie,0.0324220468649843,0.0229202629272484,0.0553423097922327,0.840793959694733,0.00827030792023492,0.0470720018719978
10,7,Linear Elfouhaily,0.035963428742108,0.0249147158806644,0.0608781446227724,0.832333595113186,0.00925234519483212,0.0516257994279403
10,7,MSS-Constrained Modified Lie,0.0324567449395911,0.0229244776275957,0.0553812225671868,0.840421671601266,0.00849073299804779,0.046890489569139
10,8,Linear Elfouhaily,0.0367846291967464,0.0247721234129833,0.0615567526097297,0.82063195885527,0.00930566761778515,0.0522510849919446
10,8,MSS-Constrained Modified Lie,0.0325661141466429,0.0229041683002857,0.0554702824469286,0.838637528152557,0.0084336465998874,0.0470366358470412
10,9,Linear Elfouhaily,0.0378840444456302,0.0257319858773143,0.0636160303229445,0.82415421378848,0.00930409632414268,0.0543119339988018
10,9,MSS-Constrained Modified Lie,0.0327062937818379,0.0230348734483073,0.0557411672301453,0.839222750395121,0.00818465110553867,0.0475565161246066
10,10,Linear Elfouhaily,0.0347654067356055,0.0254825595496716,0.0602479662852771,0.85614606813283,0.0093043244862942,0.0509436417989829
10,10,MSS-Constrained Modified Lie,0.0322925262050187,0.0230009489746991,0.0552934751797178,0.843960006744471,0.00865235216663394,0.0466411230130839
10,11,Linear Elfouhaily,0.0362853944976373,0.0256496497710645,0.0619350442687018,0.840765330892504,0.00917273067783397,0.0527623135908679
10,11,MSS-Constrained Modified Lie,0.0325015255335608,0.0230245307302119,0.0555260562637727,0.841673242299824,0.00832017608430598,0.0472058801794668
10,12,Linear Elfouhaily,0.0353507368311235,0.0256736098459728,0.0610243466770963,0.852205304923646,0.00903780816562406,0.0519865385114723
10,12,MSS-Constrained Modified Lie,0.0323715281965343,0.0230266024388522,0.0553981306353865,0.843399482814377,0.00829845389101419,0.0470996767443723
10,13,Linear Elfouhaily,0.0352403862080859,0.0257685943145535,0.0610089805226394,0.855116003809317,0.00899000938429328,0.0520189711383461
10,13,MSS-Constrained Modified Lie,0.0323574102119981,0.0230395283840693,0.0553969385960675,0.843820195035513,0.00826947859357002,0.0471274600024975
10,14,Linear Elfouhaily,0.0368752454542355,0.0259286260392406,0.0628038714934761,0.838537119228438,0.00891422432173958,0.0538896471717365
10,14,MSS-Constrained Modified Lie,0.0325755471677549,0.0230614504652551,0.05563699763301,0.84139020115345,0.00796197373116343,0.0476750239018466
10,15,Linear Elfouhaily,0.0362091329675968,0.0240855594876474,0.0602946924552442,0.815585144452474,0.00896888542453223,0.051325807030712
10,15,MSS-Constrained Modified Lie,0.0324869564055636,0.0228076942688991,0.0552946506744627,0.837888401148494,0.00825640761902086,0.0470382430554418
10,16,Linear Elfouhaily,0.0381659227020902,0.0251503528184729,0.0633162755205632,0.811772168951149,0.00918320970933293,0.0541330658112302
10,16,MSS-Constrained Modified Lie,0.0327456480095838,0.0229569383993437,0.0557025864089275,0.837298262218987,0.00811962741041771,0.0475829589985098
10,17,Linear Elfouhaily,0.037921707330894,0.0256601612449823,0.0635818685758763,0.822594401617925,0.00899822079719322,0.0545836477786831
10,17,MSS-Constrained Modified Lie,0.0327129498067625,0.0230254068800056,0.055738356686768,0.838964922218094,0.00793111141257586,0.0478072452741922
10,18,Linear Elfouhaily,0.0355491146605303,0.0254312378633021,0.0609803525238325,0.845803261218394,0.00909303777724275,0.0518873147465897
10,18,MSS-Constrained Modified Lie,0.0323998152435959,0.0229947557955777,0.0553945710391736,0.842448059003693,0.00835333324321875,0.0470412377959548
10,19,Linear Elfouhaily,0.0358359901445277,0.0256757824360041,0.0615117725805318,0.846451617590348,0.00920214075044387,0.0523096318300879
10,19,MSS-Constrained Modified Lie,0.0324364205912185,0.023026202605876,0.0554626231970944,0.842548091663159,0.00836870612020025,0.0470939170768942
